SMILES,Bi Basic,Bi Acidic,Bioavailability
C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,0,1,1.0
C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COC(C)=O,0,1,1.0
C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@]2(C)[C@H]1C(=O)CO,0,1,1.0
C[C@@H]1OC(OC[C@H]2OC(OC3=C(Oc4cc(OCCO)cc(O)c4C3=O)c5ccc(O)c(O)c5)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,0,1,0.0
C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](OC3=C(Oc4cc(O)cc(O)c4C3=O)c5ccc(O)c(O)c5)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,0,1,0.0
C[C@@H]1O[C@@H]1[P](O)(O)=O,0,1,1.0
C[C@@](Cc1ccc(O)c(O)c1)(NN)C(O)=O,1,1,1.0
C[C@H](C#Cc1sc(Cc2ccc(F)cc2)cc1)N(O)C(N)=O,1,1,1.0
C[C@H](C(O)=O)c1ccc2oc(nc2c1)c3ccc(F)cc3,1,1,1.0
C[C@H](C(O)=O)c1cccc(c1)C(=O)c2ccccc2,0,1,1.0
C[C@H](CCC(=O)NCC(O)=O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,1,1,1.0
C[C@H](CCC(O)=O)[C@H]1CC[C@H]2[C@@H]3[C@@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,0,1,1.0
C[C@H](CCC(O)=O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,0,1,1.0
C[C@H](CCC(O)=O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C,0,1,1.0
C[C@H](CCC(O)=O)[C@H]1CC[C@H]2[C@H]3[C@H](CC(=O)[C@]12C)[C@@]4(C)CCC(=O)C[C@H]4CC3=O,0,1,1.0
C[C@H](CS)C(=O)N1CCC[C@H]1C(O)=O,1,1,1.0
C[C@H](CS)C(=O)N1C[C@H](C[C@H]1C(O)=O)Sc2ccccc2,1,1,1.0
C[C@H](CSC(=O)c1ccccc1)C(=O)N2C[C@H](C[C@H]2C(O)=O)Sc3ccccc3,1,1,1.0
C[C@H](Cc1cc2CCN(CCCO)c2c(c1)C(N)=O)NCCOc3ccccc3OCC(F)(F)F,1,1,1.0
C[C@H](Cn1cnc2c(N)ncnc12)OC[P](O)(O)=O,1,1,1.0
C[C@H](N)Cc1ccccc1,1,0,1.0
C[C@H](N)[C@H](O)c1ccc(O)c(O)c1,1,1,1.0
C[C@H](N)[C@H](O)c1cccc(O)c1,1,1,1.0
C[C@H](O)[C@H](O)[C@H]1CNC2=C(N1)C(=O)N=C(N)N2,1,1,1.0
C[C@H](c1[nH]cnc1)c2cccc(C)c2C,1,1,1.0
C[C@H]1CC(=O)C[C@@H]2CC[C@H]3[C@@H]4CC[C@H](O)[C@@]4(C)CC[C@@H]3[C@@]12C,0,1,1.0
C[C@H]1CCC[C@@]2(C)O[C@H]2C[C@H](NC(=O)C[C@H](O)C(C)(C)C(=O)[C@H](C)[C@H]1O)/C(C)=C/c3csc(C)n3,1,1,1.0
C[C@H]1CN(C[C@@H](C)N1)c2c(F)c(N)c3C(=O)C(=CN(C4CC4)c3c2F)C(O)=O,1,1,1.0
C[C@H]1CN2C(=S)Nc3ccc(Cl)c(CN1CC=C(C)C)c23,1,1,1.0
C[C@H]1C[C@@H]2[C@H](CC[C@@]3(C)[C@H]2CC[C@]3(OC(C)=O)C(C)=O)[C@@]4(C)CCC(=O)C=C14,0,0,1.0
C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)C(=O)C[C@]2(C)[C@@]1(O)C(=O)CCl,0,1,1.0
C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,0,1,1.0
C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3C(=O)C[C@]2(C)[C@@]1(O)C(=O)CO,0,1,1.0
C[C@H]1C[C@H]2[C@@H]3CC[C@H](C(C)=O)[C@@]3(C)C[C@H](O)[C@@H]2[C@@]4(C)CCC(=O)C=C14,0,1,1.0
C[C@H]1C[C@H]2[C@@H]3CC[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@H]2[C@@]4(C)C=CC(=O)C=C14,0,1,1.0
C[C@H]1C[C@H]2[C@@H]3CC[C@](O)(C(C)=O)[C@@]3(C)C[C@H](O)[C@]2(F)[C@@]4(C)C=CC(=O)C=C14,0,1,1.0
C[C@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,0,1,1.0
C[C@H]1O[C@H](C[C@H](O)[C@@H]1O)O[C@H]2[C@@H](O)C[C@@H](O[C@@H]2C)O[C@H]3[C@@H](O)C[C@@H](O[C@@H]3C)O[C@H]4CC[C@@]5(C)[C@H](CC[C@@H]6[C@@H]5C[C@@H](O)[C@]7(C)[C@H](CC[C@]67O)C8=CC(=O)OC8)C4,0,1,0.0
C[C@H]1O[C@H](C[C@H](O)[C@@H]1O[C@H]2C[C@H](O)[C@H](O[C@H]3C[C@H](O)[C@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@@H](C)O3)[C@@H](C)O2)O[C@H]5CC[C@@]6(C)[C@H](CC[C@@H]7[C@@H]6C[C@@H](O)[C@]8(C)[C@H](CC[C@]78O)C9=CC(=O)OC9)C5,0,1,0.0
C[C@H]1O[C@H]([C@H](O)[C@@H]1O)N2C=C(F)C(=O)NC2=O,0,1,1.0
C[C@H]1[C@@H](OCCN1C)c2ccccc2,1,0,1.0
C[C@](N)(Cc1ccc(O)cc1)C(O)=O,1,1,1.0
C[C@]1(Cn2ccnn2)[C@@H](N3[C@@H](CC3=O)[S]1(=O)=O)C(O)=O,1,1,1.0
C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C(=C[C@]4(C)[C@H]3[C@H](O)C[C@]12C)C=O,0,1,1.0
C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]12C,0,1,1.0
C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,0,1,1.0
C[C@]1(O)CC[C@H]2[C@@H]3CC[C@H]4CC(=O)OC[C@]4(C)[C@H]3CC[C@]12C,0,1,1.0
C[C@]1(O)CC[C@H]2[C@@H]3CC[C@H]4Cc5[nH]ncc5C[C@]4(C)[C@H]3CC[C@]12C,1,1,1.0
C[C@]12C=CC(=O)C=C1C(=C[C@H]3[C@@H]4CC[C@](O)(C(=O)CO)[C@@]4(C)C[C@H](O)[C@H]23)Cl,0,1,1.0
C[C@]12C=CC(=O)C=C1[C@@H](F)C[C@H]3[C@@H]4CC[C@](O)(C(=O)CO)[C@@]4(C)C[C@H](O)[C@H]23,0,1,1.0
C[C@]12C=CC3=C4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@@H]2O,0,1,1.0
C[C@]12CC(=O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@]34C)[C@@H]1CC[C@]2(O)C(=O)CO,0,1,1.0
C[C@]12CC(O)[C@@]3(F)[C@@H](CCC4=CC(=O)C=C[C@]34C)[C@@H]1CC(=C)[C@]2(O)C(=O)CO,0,1,1.0
C[C@]12CCC(=O)C=C1CC[C@H]3[C@@H]4CC[C@H](C(=O)CO)[C@]4(C[C@H](O)[C@H]23)C=O,0,1,1.0
C[C@]12CCC(=O)C=C1CC[C@H]3[C@@H]4CC[C@](O)(C(=O)CO)[C@@]4(C)CC(=O)[C@H]23,0,1,1.0
C[C@]12CCC(=O)C=C1CC[C@H]3[C@@H]4CC[C@](O)(C(=O)CO)[C@@]4(C)C[C@H](O)[C@H]23,0,1,1.0
C[C@]12CCC(=O)C=C1CC[C@H]3[C@@H]4CC[C@](O)(C(=O)COC(=O)CCC(O)=O)[C@@]4(C)C[C@H](O)[C@H]23,0,1,1.0
C[C@]12CCC(=O)C=C1CC[C@H]3[C@@H]4CC[C@](O)(C(=O)COC(=O)CCC5CCCC5)[C@@]4(C)C[C@H](O)[C@H]23,0,1,1.0
C[C@]12CCC(=O)C=C1[C@@H]3C[C@@H]3[C@@H]4[C@@H]2CC[C@@]5(C)[C@H]4[C@@H]6C[C@@H]6[C@@]57CCC(=O)O7,0,0,1.0
C[C@]12CCC3=C4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@@]2(O)CC#N,0,1,1.0
C[C@]12CC[C@H](O)CC1=CC[C@@H]3[C@@H]2CC[C@@]4(C)[C@H]3CC=C4c5cccnc5,1,1,1.0
C[C@]12CC[C@H](O)C[C@H]1CC[C@@H]3[C@@H]2CC[C@]4(C)[C@H](CC[C@]34O)C5=CC(=O)OC5,0,1,1.0
C[C@]12CC[C@H]3C(=CCc4cc(O)ccc34)[C@@H]1CCC2=O,0,1,1.0
C[C@]12CC[C@H]3[C@@H](CC(=C)C4=CC(=O)C=C[C@]34C)[C@@H]1CCC2=O,0,0,1.0
C[C@]12CC[C@H]3[C@@H](CC=C4CC(=O)CC[C@]34C)[C@@H]1CCC2=O,0,0,1.0
C[C@]12CC[C@H]3[C@@H](CC=C4C[C@@H](O)CC[C@]34C)[C@@H]1CCC2=O,0,1,1.0
C[C@]12CC[C@H]3[C@@H](CCC4=C(O)C(=O)CC[C@]34C)[C@@H]1CCC2=O,0,1,1.0
C[C@]12CC[C@H]3[C@@H](CCC4=C3CCC(=O)C4)[C@@H]1CC[C@@]2(O)C#C,0,1,1.0
C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)C=C[C@]34C)[C@@H]1CCC(=O)O2,0,0,1.0
C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)C=C[C@]34C)[C@@H]1CC[C@@H]2O,0,1,1.0
C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@H]34)[C@@H]1CC[C@@H]2O,0,1,1.0
C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@H]34)[C@@H]1CC[C@@H]2OC(=O)CCc5ccccc5,0,0,1.0
C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@H]34)[C@@H]1CC[C@@]2(O)C#C,0,1,1.0
C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@]34C)[C@@H]1CCC2=O,0,0,1.0
C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@]34C)[C@@H]1CC[C@@H]2O,0,1,1.0
C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@]34C)[C@@H]1CC[C@@H]2OC(=O)CCC5CCCC5,0,0,1.0
C[C@]12CC[C@H]3[C@@H](CCC4=CCCC[C@H]34)[C@@H]1CC[C@@]2(O)C#C,0,1,1.0
C[C@]12CC[C@H]3[C@@H](CCC4=C[C@@H](O)CC[C@H]34)[C@@H]1CC[C@@]2(O)C#C,0,1,1.0
C[C@]12CC[C@H]3[C@@H](CC[C@@]45O[C@@H]4C(=C(C[C@]35C)C#N)O)[C@@H]1CC[C@@H]2O,0,1,1.0
C[C@]12CC[C@H]3[C@@H](CC[C@H]4CC(=O)CC[C@]34C)[C@@H]1CC[C@@H]2O,0,1,1.0
C[C@]12CC[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1CCC2=O,0,1,1.0
C[C@]12CC[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1CC[C@@H]2O,0,1,1.0
C[C@]12CC[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1CC[C@@H]2OC(=O)CCC5CCCC5,0,1,1.0
C[C@]12CC[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1C[C@@H](O)[C@@H]2O,0,1,1.0
C[C@]12CC[C@H]3[C@@H](CCc4cc(OC(=O)N(CCCl)CCCl)ccc34)[C@@H]1CC[C@@H]2O,1,1,1.0
C[C@]12CC[C@H]3[C@@H](CCc4cc(OC(=O)c5ccccc5)ccc34)[C@@H]1CC[C@@H]2O,0,1,1.0
C[C@]12CC[C@H]3[C@@H](CCc4cc(OC5CCCC5)ccc34)[C@@H]1CC[C@@]2(O)C#C,0,1,1.0
C[C@]12C[C@H](O)[C@@]3(F)[C@@H](CCC4=CC(=O)C=C[C@]34C)[C@@H]1C[C@@H](O)[C@]2(O)C(=O)CO,0,1,1.0
C[C@]12C[C@H](O)[C@@]3(F)[C@@H](CCC4=CC(=O)CC[C@]34C)[C@@H]1CC[C@]2(O)C(=O)CO,0,1,1.0
C[C@]12C[C@H](O)[C@@]3(F)[C@@H](C[C@H](F)C4=CC(=O)C=C[C@]34C)[C@@H]1C[C@@H](O)[C@]2(O)C(=O)CO,0,1,1.0
C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@]34C)[C@@H]1CC[C@]2(O)C(=O)CO,0,1,1.0
C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@]34C)[C@@H]1CC[C@]2(O)C(=O)COC(=O)CCCc5ccc(cc5)N(CCCl)CCCl,1,1,0.0
C[C@]12Cc3cnoc3C=C1CC[C@@H]4[C@@H]2CC[C@@]5(C)[C@H]4CC[C@@]5(O)C#C,1,1,1.0
C[C@]12O[C@H](C[C@]1(O)CO)n3c4ccccc4c5c3c6n2c7ccccc7c6c8CNC(=O)c58,1,1,1.0
C[N+](C)([O-])CCC=C1c2ccccc2CCc3ccccc13,1,0,1.0
C[S](=O)(=O)CCC(N)C(O)=O,1,1,1.0
C[S](=O)(=O)CCNCc1oc(cc1)c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2,1,0,0.0
C[S](=O)(=O)Nc1cc2OC=C(NC=O)C(=O)c2cc1Oc3ccccc3,1,1,1.0
C[S](=O)(=O)Nc1ccc(cc1Oc2ccccc2)[N+]([O-])=O,1,1,1.0
C[S](=O)(=O)OCCCCO[S](C)(=O)=O,0,0,1.0
C[S](=O)(=O)c1cc(ccc1C(=O)c2cnoc2C3CC3)C(F)(F)F,1,0,1.0
C[S](=O)(=O)c1ccc(cc1)C2=C(C(=O)OC2)c3ccccc3,0,0,1.0
C[S](=O)(=O)c1ccc(cc1)[C@@H](O)[C@@H](CO)NC(=O)C(Cl)Cl,1,1,1.0
C[S](=O)(=O)c1ccc2Sc3ccccc3N(CCCN4CCC(CC4)C(N)=O)c2c1,1,1,1.0
C[S](C)(=O)=O,0,0,1.0
C[S](C)=O,0,0,1.0
C[Se]CC[C@H](N)C(O)=O,1,1,1.0
Cc1[nH]c2CCN(C(=O)c3ccc(NC(=O)c4ccccc4c5ccccc5)cc3)c6ccccc6c2n1,1,1,1.0
Cc1[nH]c2cccc(OCC(CNC(C)(C)C)OC(=O)c3ccccc3)c2c1,1,1,1.0
Cc1c(C)c2OC(C)(CCc2c(C)c1O)COc3ccc(CC4SC(=O)NC4=O)cc3,1,1,1.0
Cc1c(C[S](=O)c2[nH]c3ccccc3n2)nccc1OCC(F)(F)F,1,1,1.0
Cc1c(Cl)cccc1Nc2ncccc2C(O)=O,1,1,1.0
Cc1c(Nc2ncccc2C(O)=O)cccc1C(F)(F)F,1,1,1.0
Cc1c(O)cccc1C(=O)N[C@@H](CSc2ccccc2)[C@H](O)CN3C[C@H]4CCCC[C@H]4C[C@H]3C(=O)NC(C)(C)C,1,1,1.0
Cc1c(nn(c2ccc(Cl)cc2Cl)c1c3ccc(Cl)cc3)C(=O)NN4CCCCC4,1,1,1.0
Cc1c2cc(O)ccc2n(Cc3ccc(OCCN4CCCCCC4)cc3)c1c5ccc(O)cc5,1,1,1.0
Cc1c[nH]nc1,1,1,1.0
Cc1cc(C)c(Nc2ccnc(Nc3ccc(cc3)C#N)n2)c(C)c1,1,0,1.0
Cc1cc(C)cc(OCC2CNC(=O)O2)c1,1,1,1.0
Cc1cc(C)nc(N[S](=O)(=O)c2ccc(N)cc2)n1,1,1,1.0
Cc1cc(CCCOc2c(C)cc(cc2C)c3noc(n3)C(F)(F)F)on1,1,0,1.0
Cc1cc(N[S](=O)(=O)c2ccc(N)cc2)nc(C)n1,1,1,1.0
Cc1cc(O)c2C(=O)c3c(O)cc(O)cc3C(=O)c2c1,0,1,1.0
Cc1cc(c(O)c(C)c1CC2=NCCN2)C(C)(C)C,1,1,1.0
Cc1cc(cc(C)c1Oc2nc(Nc3ccc(cc3)C#N)nc(N)c2Br)C#N,1,0,1.0
Cc1cc2CCC[S](=O)(=O)c2cc1[S](N)(=O)=O,1,1,1.0
Cc1cc2N=C3C(=O)NC(=O)N=C3N(CC(O)C(O)C(O)CO)c2cc1C,1,1,1.0
Cc1cc2c(cc1C(=C)c3ccc(cc3)C(O)=O)C(C)(C)CCC2(C)C,0,1,1.0
Cc1ccc(C)c(OCCCC(C)(C)C(O)=O)c1,0,1,1.0
Cc1ccc(Cl)c(Nc2ccccc2C(O)=O)c1Cl,1,1,1.0
Cc1ccc(Cl)c(OCC(O)CNC(C)(C)C)c1,1,1,1.0
Cc1ccc(F)cc1C(=O)Nc2ccc(c(Cl)c2)C(=O)N3Cc4cccn4Cc5ccccc35,1,1,1.0
Cc1ccc(Nc2c(F)cccc2Cl)c(CC(O)=O)c1,1,1,1.0
Cc1ccc(O)c(c1)[N+]([O-])=O,0,1,1.0
Cc1ccc(O)cc1C,0,1,1.0
Cc1ccc(Oc2ccccc2c3csc(NC4=NCCCN4)n3)c(C)c1,1,0,1.0
Cc1ccc(cc1)C(=O)c2cc(O)c(O)c(c2)[N+]([O-])=O,0,1,1.0
Cc1ccc(cc1)[S](=O)(=O)NC(=O)NC2C(O)C3(C)CCC2C3(C)C,1,1,1.0
Cc1ccc(cc1)[S](=O)(=O)NC(=O)NN2CC3CCCC3C2,1,1,1.0
Cc1ccc(cc1)[S](=O)(=O)NC(=O)NN2CCCCCC2,1,1,1.0
Cc1ccc(cc1)[S](O)(=O)=O,0,1,1.0
Cc1ccc(cc1)c2cc(nn2c3ccc(cc3)[S](N)(=O)=O)C(F)(F)F,1,1,1.0
Cc1ccc(cc1N)[S](=O)(=O)NC(=O)NC2CCCCC2,1,1,1.0
Cc1ccc(cc1NC(=O)c2cccc(NC(=O)Nc3cccc(c3)C(=O)Nc4cc(ccc4C)C(=O)Nc5ccc(c6cc(cc(c56)[S](O)(=O)=O)[S](O)(=O)=O)[S](O)(=O)=O)c2)C(=O)Nc7ccc(c8cc(cc(c78)[S](O)(=O)=O)[S](O)(=O)=O)[S](O)(=O)=O,1,1,0.0
Cc1ccc(cn1)c2ncc(Cl)cc2c3ccc(cc3)[S](C)(=O)=O,1,0,1.0
Cc1ccc2c(Cl)cc(Cl)c(O)c2n1,1,1,1.0
Cc1cccc(C)c1NC(=O)CC23CCCN2CCC3,1,1,1.0
Cc1cccc(C)c1NC(=O)CN2CCN(CCCC(c3ccc(F)cc3)c4ccc(F)cc4)CC2,1,1,1.0
Cc1cccc(C)c1NC(=O)c2cc(c(Cl)cc2O)[S](N)(=O)=O,1,1,1.0
Cc1cccc(C)c1NC2=NCCCS2,1,0,1.0
Cc1cccc(CN2CCN(CC2)C(c3ccccc3)c4ccc(Cl)cc4)c1,1,0,1.0
Cc1cccc(Nc2ccccc2C(O)=O)c1C,1,1,1.0
Cc1cccc(O)c1O,0,1,1.0
Cc1cccc(c1)N2CC(CO)OC2=O,1,1,1.0
Cc1ccccc1,0,0,1.0
Cc1ccccc1C(=O)Nc2ccc(c(C)c2)C(=O)N3CCC[C@@H](O)c4cc(Cl)ccc34,1,1,1.0
Cc1ccccc1CN2CCN(CCOC(c3ccccc3)c4ccccc4Cl)CC2,1,0,1.0
Cc1ccccc1N2C(=Nc3ccccc3C2=O)C,1,0,1.0
Cc1ccnc(N[S](=O)(=O)c2ccc(N)cc2)n1,1,1,1.0
Cc1ccnc2N(C3CC3)c4ncccc4C(=O)Nc12,1,1,1.0
Cc1ccsc1C(=CCCN2CCC[C@H](C2)C(O)=O)c3sccc3C,1,1,1.0
Cc1cnc(cn1)C(=O)NCCc2ccc(cc2)[S](=O)(=O)NC(=O)NC3CCCCC3,1,1,1.0
Cc1cncc(CN2CCC(CC2)=C3c4ccc(Cl)cc4CCc5cccnc35)c1,1,0,1.0
Cc1nc(C)c2CCC(=O)N(Cc3ccc(cc3)c4ccccc4c5n[nH]nn5)c2n1,1,1,1.0
Cc1nc(Nc2sc(cn2)C(=O)Nc3c(C)cccc3Cl)cc(n1)N4CCN(CCO)CC4,1,1,1.0
Cc1ncc(CN(C=O)C(/C)=C(/CCO[P](O)(O)=O)SC(=O)c2ccccc2)c(N)n1,1,1,1.0
Cc1ncc(CNC(=O)N(CCCl)N=O)c(N)n1,1,1,1.0
Cc1ncc(CO)c(C=O)c1O,0,1,1.0
Cc1ncc(CO)c(CN)c1O,1,1,1.0
Cc1ncc(CO)c(CO)c1O,1,1,1.0
Cc1ncc(n1CC(O)CCl)[N+]([O-])=O,1,1,1.0
Cc1ncc(n1CCO)[N+]([O-])=O,1,1,1.0
Cc1ncc2CN=C(c3ccccc3F)c4cc(Cl)ccc4n12,1,0,1.0
Cc1nccn1CCC(C(N)=O)(c2ccccc2)c3ccccc3,1,1,1.0
Cc1ncsc1CCCl,1,0,1.0
Cc1nnc2CN=C(c3ccccc3)c4cc(Cl)ccc4n12,1,0,1.0
Cc1nnc2CN=C(c3ccccc3Cl)c4cc(Br)sc4n12,1,0,1.0
Cc1nnc2CN=C(c3ccccc3Cl)c4cc(Cl)ccc4n12,1,0,1.0
Cc1noc(N[S](=O)(=O)c2ccc(N)cc2)c1C,1,1,1.0
Cc1oc(N[S](=O)(=O)c2ccc(N)cc2)nc1C,1,1,1.0
Cc1oc2c(C)c3OC(=O)C=C(C)c3cc2c1,0,0,1.0
Cc1onc(N[S](=O)(=O)c2ccc(N)cc2)c1,1,1,1.0
Cc1onc(c1)C(=O)NCCc2ccc(cc2)[S](=O)(=O)NC(=O)NN3CCCCCC3,1,1,1.0
Cc1onc(c1)C(=O)NNCc2ccccc2,1,1,1.0
Cc1onc(c1C(=O)N[C@H]2[C@H]3SC(C)(C)[C@@H](N3C2=O)C(O)=O)c4c(F)cccc4Cl,1,1,1.0
Cc1onc(c2ccccc2)c1C(=O)N[C@H]3[C@H]4SC(C)(C)[C@@H](N4C3=O)C(O)=O,1,1,1.0
Cc1onc(c2ccccc2)c1c3ccc(cc3)[S](N)(=O)=O,1,1,1.0
Cc1onc(c2ccccc2Cl)c1C(=O)N[C@H]3[C@H]4SC(C)(C)[C@@H](N4C3=O)C(O)=O,1,1,1.0
Cc1oncc1C(=O)Nc2ccc(cc2)C(F)(F)F,1,1,1.0
Cc1sc(N[S](=O)(=O)c2ccc(N)cc2)nn1,1,1,1.0
ClC(Cl)(Cl)C=O,0,0,1.0
ClC(Cl)C(=O)N1CCCc2cc(OC(=O)c3occc3)ccc12,1,0,1.0
