SMILES,Bi Basic,Bi Acidic,Bioavailability
ClC(Cl)C(c1ccc(Cl)cc1)c2ccccc2Cl,0,0,1.0
ClC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl,0,0,1.0
ClC=C(Cl)Cl,0,0,1.0
ClCCCl,0,0,1.0
ClCCN(CCCl)C1=CNC(=O)NC1=O,1,1,1.0
ClCCN(CCCl)[P]1(=O)NCCCO1,1,0,1.0
ClCCN(N=O)C(=O)NC1CCCCC1,1,1,1.0
ClCCNC(=O)N(CCCl)N=O,1,1,1.0
ClCCN[P]1(=O)OCCCN1CCCl,1,0,1.0
Clc1cc(Cl)c(OCC#CI)cc1Cl,0,0,1.0
Clc1cc(Cl)cc(Cl)c1,0,0,1.0
Clc1ccc(C(Cn2ccnc2)OCc3c(Cl)cccc3Cl)c(Cl)c1,1,0,1.0
Clc1ccc(C(Cn2ccnc2)OCc3ccsc3Cl)c(Cl)c1,1,0,1.0
Clc1ccc(CCC(Cn2ccnc2)Sc3c(Cl)cccc3Cl)cc1,1,0,1.0
Clc1ccc(COC(Cn2ccnc2)c3ccc(Cl)cc3Cl)c(Cl)c1,1,0,1.0
Clc1ccc(COC(Cn2ccnc2)c3ccc(Cl)cc3Cl)cc1,1,0,1.0
Clc1ccc(NC(=O)Nc2ccc(Cl)c(Cl)c2)cc1,1,1,1.0
Clc1ccc(Nc2nnc(Cc3ccncc3)c4ccccc24)cc1,1,0,1.0
Clc1ccc(OCC(=O)N2CCN(CC2)Cc3ccc4OCOc4c3)cc1,1,0,1.0
Clc1ccc([C@@H]2CSC(/S2)=C(/C#N)n3ccnc3)c(Cl)c1,1,0,1.0
Clc1ccc(cc1)C(=O)NCCN2CCOCC2,1,1,1.0
Clc1ccc(cc1)c2ccccc2NC(=O)c3cccnc3Cl,1,1,1.0
Clc1ccc2CCc3ccccc3N(CCCN4CCC5(CC4)N6CCCCC6NC5=O)c2c1,1,1,1.0
Clc1ccc2N(C3CCN(CCCN4C(=O)Nc5ccccc45)CC3)C(=O)Nc2c1,1,1,1.0
Clc1ccc2N(CC3CC3)C(=O)CN=C(c4ccccc4)c2c1,1,0,1.0
Clc1ccc2NC(=O)CN3CCOC3(c4ccccc4Cl)c2c1,1,1,1.0
Clc1ccc2NC(=O)CN=C(c3ccccc3)c2c1,1,1,1.0
Clc1ccc2NC(=O)CN=C(c3ccccc3Cl)c2c1,1,1,1.0
Clc1ccc2NC3=NC(=O)CN3Cc2c1Cl,1,1,1.0
Clc1ccc2OC(=O)Nc2c1,1,1,1.0
Clc1ccc2Oc3ccccc3N=C(N4CCNCC4)c2c1,1,0,1.0
Clc1ccc2c(CCc3cccnc3C2=C4CCNCC4)c1,1,0,1.0
Clc1ccc2c(c1)nccc2N3CCN(CCCN4CCN(CC4)c5ccnc6cc(Cl)ccc56)CC3,1,0,0.0
Clc1ccc2n3cnnc3CN=C(c4ccccc4)c2c1,1,0,1.0
Clc1ccc2nsnc2c1NC3=NCCN3,1,0,1.0
Clc1cccc(Cl)c1NC2=NCCN2,1,0,1.0
Clc1cccc(N2CCN(CCCCOc3ccc4CCC(=O)Nc4c3)CC2)c1Cl,1,1,1.0
Clc1cccc(c1)N2CCN(CCCN3N=C4C=CC=CN4C3=O)CC2,1,0,1.0
Clc1ccccc1C(n2ccnc2)(c3ccccc3)c4ccccc4,1,0,1.0
Clc1ccccc1Cl,0,0,1.0
Clc1sc(cc1)C(=O)NCC2CN(C(=O)O2)c3ccc(cc3)N4CCOCC4=O,1,1,1.0
Clc1sc(cc1)[S](=O)(=O)Nc2ccc(Cl)cc2C(=O)Nc3ccc(cc3)[S](=O)(=O)N4CCOCC4,1,1,1.0
Cn1c(CC(O)=O)cc(C)c1C(=O)c2ccc(Cl)cc2,1,1,1.0
Cn1c(CNc2ccc(cc2)C(N)=N)nc3cc(ccc13)C(=O)N(CCC(O)=O)c4ccccn4,1,1,1.0
Cn1c(ccc1c2ccc3NC(=S)OC(C)(C)c3c2)C#N,1,1,1.0
Cn1c2CCC(Cn3ccnc3C)C(=O)c2c4ccccc14,1,0,1.0
Cn1c2CCN(Cc3nc[nH]c3C)C(=O)c2c4ccccc14,1,1,1.0
Cn1cc(C(=O)[C@@H]2CCc3nc[nH]c3C2)c4ccccc14,1,1,1.0
Cn1cc(c2ccccc12)C3=C(C(=O)NC3=O)c4cn(C5CCN(CC5)Cc6ccccn6)c7ccccc47,1,1,1.0
Cn1ccnc1,1,0,1.0
Cn1cnc(c1Sc2ncnc3nc[nH]c23)[N+]([O-])=O,1,0,1.0
Cn1cnc2N(C)C(=O)N(C)C(=O)c12,1,0,1.0
Cn1cnc2N(C)C(=O)N(CCCCC(C)=O)C(=O)c12,1,0,1.0
Cn1cnc2N(C)C(=O)NC(=O)c12,1,1,1.0
Cn1cncc1[C@@](N)(c2ccc(Cl)cc2)c3ccc4N(C)C(=O)C=C(c5cccc(Cl)c5)c4c3,1,0,1.0
Cn1nc(C)c2C(=NCC(=O)N(C)c12)c3ccccc3F,1,0,1.0
Cn1nnc2ccc(cc12)C(n3cncn3)c4ccc(Cl)cc4,1,0,1.0
Cn1nnnc1SCC2=C(N3[C@H](SC2)[C@H](NC(=O)[C@H](O)c4ccccc4)C3=O)C(O)=O,1,1,1.0
FC(F)(F)C(Cl)Br,0,0,1.0
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Br,0,0,1.0
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0,0,1.0
FC(F)(F)C(F)(F)C(F)(F)F,0,0,1.0
FC(F)(F)CN1C(=O)CN=C(c2ccccc2)c3cc(Cl)ccc13,1,0,1.0
FC(F)(F)COc1ccc(OCC(F)(F)F)c(c1)C(=O)NCC2CCCCN2,1,1,1.0
FC(F)(F)[C@]1(OC(=O)Nc2ccc(Cl)cc12)C#CC3CC3,1,1,1.0
FC(F)OC(Cl)C(F)(F)F,0,0,1.0
FC(F)OC(F)(F)C(F)Cl,0,0,1.0
FC(F)OC(F)C(F)(F)F,0,0,1.0
FC(F)Oc1ccc(cc1OCC2CC2)C(=O)Nc3c(Cl)cncc3Cl,1,1,1.0
FC1=CNC(=O)NC1=O,0,1,1.0
FCOC(C(F)(F)F)C(F)(F)F,0,0,1.0
F[S](F)(F)(F)(F)F,0,0,1.0
Fc1cc(Br)ccc1CN2C(=O)c3cccn3[C@@]4(CC(=O)NC4=O)C2=O,1,1,1.0
Fc1cc(Oc2ccc(cc2Cl)C(F)(F)F)ccc1NC(=O)NC(=O)c3c(F)cccc3F,1,1,1.0
Fc1ccc(Nc2ncnc3cc(OCCCN4CCOCC4)c(NC(=O)C=C)cc23)cc1Cl,1,1,1.0
Fc1ccc(cc1)C(=O)C2CCN(CC2)CCN3C(=O)Nc4ccccc4C3=O,1,1,1.0
Fc1ccc(cc1)C(=O)CCCN2CCC(=CC2)N3C(=O)Nc4ccccc34,1,1,1.0
Fc1ccc(cc1)C(=O)CCCN2CCC(CC2)N3C(=O)Nc4ccccc34,1,1,1.0
Fc1ccc(cc1)C(=O)CCCN2CCN(CC2)c3ccccn3,1,0,1.0
Fc1ccc(cc1)C(CCCN2CCC(CC2)N3C(=O)Nc4ccccc34)c5ccc(F)cc5,1,1,1.0
Fc1ccc(cc1)C(CCCN2CCC3(CC2)N(CNC3=O)c4ccccc4)c5ccc(F)cc5,1,1,1.0
Fc1ccc(cc1)C(n2ccnc2)(c3ccccc3)c4ccccc4F,1,0,1.0
Fc1ccc(cc1)C2C(=O)c3ccccc3C2=O,0,1,1.0
Fc1ccc(cc1)[C@@H]2CCNC[C@H]2COc3ccc4OCOc4c3,1,0,1.0
Fc1ccc(cc1)n2cc(C3CCN(CC3)CCN4CCNC4=O)c5cc(Cl)ccc25,1,1,1.0
Fc1ccc2OCC[C@]3(NC(=O)NC3=O)c2c1,1,1,1.0
Fc1ccccc1C2=NCC(=S)N(CC(F)(F)F)c3ccc(Cl)cc23,1,0,1.0
IC(I)I,0,0,1.0
N#Cc1ccc(cc1)C(n2cncn2)c3ccc(cc3)C#N,1,0,1.0
NC#N,1,0,1.0
NC(=N)N1CCc2ccccc2C1,1,0,1.0
NC(=N)c1ccc(NN=Nc2ccc(cc2)C(N)=N)cc1,1,0,1.0
NC(=N)c1ccc(OCCCCCCOc2ccc(cc2)C(N)=N)cc1,1,0,1.0
NC(=N)c1ccc(OCCCCCOc2ccc(cc2)C(N)=N)cc1,1,0,1.0
NC(=N)c1ccc(OCCCOc2ccc(cc2Br)C(N)=N)c(Br)c1,1,0,1.0
NC(=O)C(C1CCN(CCc2ccc3OCCc3c2)C1)(c4ccccc4)c5ccccc5,1,1,1.0
NC(=O)C(c1ccccc1)(c2ccc(F)cc2)c3ccc(F)cc3,1,1,1.0
NC(=O)CCCNC(/c1ccc(Cl)cc1)=C/2C=C(F)C=CC2=O,1,1,1.0
NC(=O)CN1CCCC1=O,1,1,1.0
NC(=O)CN1Cc2ccccc2OC1=O,1,1,1.0
NC(=O)C[S](=O)C(c1ccccc1)c2ccccc2,1,1,1.0
NC(=O)Cc1cccc(c1N)C(=O)c2ccccc2,1,1,1.0
NC(=O)N1c2ccccc2C=Cc3ccccc13,1,1,1.0
NC(=O)N1c2ccccc2CC(=O)c3ccccc13,1,1,1.0
NC(=O)NC(=O)Cc1ccccc1,1,1,1.0
NC(=O)NC1NC(=O)NC1=O,1,1,1.0
NC(=O)NO,1,1,1.0
NC(=O)Nc1ccc(cc1)[As](O)(O)=O,1,1,1.0
NC(=O)OC1(CCCCC1)C#C,1,1,1.0
NC(=O)OCC(COC(N)=O)c1ccccc1,1,1,1.0
NC(=O)OCC(O)COc1ccc(Cl)cc1,1,1,1.0
NC(=O)[C@@H]1CCCN1C(=O)[C@H](Cc2[nH]cnc2)NC(=O)[C@@H]3CCC(=O)N3,1,1,1.0
NC(=O)[C@@H]1C[C@]2(NC(=O)NC2=O)c3cc(F)ccc3O1,1,1,1.0
NC(=O)c1ccc(F)c2OC[C@@H](Cc12)N(C3CCC3)C4CCC4,1,1,1.0
NC(=O)c1ccccc1O,1,1,1.0
NC(=O)c1cccnc1,1,1,1.0
NC(=O)c1cn(Cc2c(F)cccc2F)nn1,1,1,1.0
NC(=O)c1cnccn1,1,1,1.0
NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c1N,1,1,1.0
NC(=O)c1ncn(n1)[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O,1,1,1.0
NC(=O)n1c(O)c(C(=O)c2sccc2)c3cc(Cl)ccc13,1,1,1.0
NC(=S)N[S](=O)(=O)c1ccc(N)cc1,1,1,1.0
NC(C(O)c1ccc(O)c(O)c1)C(O)=O,1,1,1.0
NC(CC(=O)c1ccccc1N)C(O)=O,1,1,1.0
NC(CO)(CO)CO,1,1,1.0
NC(CO)C(=O)NNCc1ccc(O)c(O)c1O,1,1,1.0
NC(Cc1c[nH]c2ccc(O)cc12)C(O)=O,1,1,1.0
NC(Cc1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1)C(O)=O,1,1,1.0
NC(Cc1ccc(cc1)N(CCCl)CCCl)C(O)=O,1,1,1.0
NC(N)=NC(N)=NCCc1ccccc1,1,0,1.0
NC(N)=NCCN1CCCCCCC1,1,0,1.0
NC(N)=NNCCOc1c(Cl)cccc1Cl,1,0,1.0
NC(N)=N[S](=O)(=O)c1ccc(N)cc1,1,1,1.0
NC(N)=Nc1ccc(cc1)C(=O)Oc2ccc3cc(ccc3c2)C(N)=N,1,0,1.0
NC(N)=Nc1scc(CSCCC(N)=N[S](N)(=O)=O)n1,1,1,1.0
NC(N)=O,1,1,1.0
NC(Nc1ccc(Cl)cc1)=NC(N)=NCCCCCCN=C(N)N=C(N)Nc2ccc(Cl)cc2,1,0,0.0
NC1=C(F)C=NC(=O)N1,1,1,1.0
NC1=CC(=CNC1=O)c2ccncc2,1,1,1.0
NC1=CC(=NC(=N)N1O)N2CCCCC2,1,1,1.0
NC1=NC(=O)C(=C(N1)c2ccccc2)Br,1,1,1.0
NC1=NC(=O)C(O1)c2ccccc2,1,0,1.0
NC1=NC(=O)N(C=C1)[C@@H]2CS[C@H](CO)O2,1,1,1.0
NC1=NC(=O)N(C=C1)[C@@H]2O[C@H](CO)[C@@H](O)C2(F)F,1,1,1.0
NC1=NC(=O)N(C=C1)[C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O,1,1,1.0
NC1=NC(=O)N(C=C1)[C@H]2CC[C@@H](CO)O2,1,1,1.0
NC1=NC(=O)N(C=C1F)[C@@H]2CS[C@H](CO)O2,1,1,1.0
NC1=NC(=O)N(C=C1I)[C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2F,1,1,1.0
NC1=NC(=O)N(C=N1)C2CC(O)C(CO)O2,1,1,1.0
NC1=NC(=O)N(C=N1)[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O,1,1,1.0
NC1=NC(=O)c2c(CCc3ccc(cc3)C(=O)N[C@H](CCC(O)=O)C(O)=O)c[nH]c2N1,1,1,1.0
NC1=NC(=O)c2ncn(CCC(CO)CO)c2N1,1,1,1.0
NC1=NC(=O)c2ncn(COC(CO)CO)c2N1,1,1,1.0
NC1=NC(=O)c2ncn(COCCO)c2N1,1,1,1.0
NC1=NC(=S)c2[nH]cnc2N1,1,1,1.0
NC1=NCC(O1)c2ccccc2,1,0,1.0
NC1CONC1=O,1,1,1.0
NC1[C@H]2CN(C[C@@H]12)c3nc4N(C=C(C(O)=O)C(=O)c4cc3F)c5ccc(F)cc5F,1,1,1.0
NCC(CC(O)=O)c1ccc(Cl)cc1,1,1,1.0
NCC(CC(O)=O)c1ccccc1,1,1,1.0
NCC(O)=O,1,1,1.0
NCC1(CCCCC1)CC(O)=O,1,1,1.0
NCC1CCC(CC1)C(O)=O,1,1,1.0
NCCCC(N)(C(F)F)C(O)=O,1,1,1.0
NCCCC(O)([P](O)(O)=O)[P](O)(O)=O,1,1,1.0
NCCCCC(NC(=O)C1CCCN1C(=O)C2CSSCC(N)C(=O)NC(Cc3ccc(O)cc3)C(=O)NC(Cc4ccccc4)C(=O)NC(CCC(N)=O)C(=O)NC(CC(N)=O)C(=O)N2)C(=O)NCC(N)=O,1,1,0.0
NCCCCC(NC(=O)C1CCCN1C(=O)C2CSSCC(N)C(=O)NC(Cc3ccccc3)C(=O)NC(Cc4ccccc4)C(=O)NC(CCC(N)=O)C(=O)NC(CC(N)=O)C(=O)N2)C(=O)NCC(N)=O,1,1,0.0
NCCCCCC(O)([P](O)(O)=O)[P](O)(O)=O,1,1,1.0
NCCCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H]2CSSC[C@H](NC(=O)CNC(=O)CNC(=O)CN)C(=O)N[C@@H](Cc3ccc(O)cc3)C(=O)N[C@@H](Cc4ccccc4)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(N)=O)C(=O)N2)C(=O)NCC(N)=O,1,1,0.0
NCCCNCCCCNCCCN,1,0,1.0
NCCCNCCS[P](O)(O)=O,1,1,1.0
NCCN,1,0,1.0
NCCNCCNCCN,1,0,1.0
NCCNc1ccc(NCCN)c2C(=O)c3cnccc3C(=O)c12,1,0,1.0
NCCO,1,1,1.0
NCCS,1,1,1.0
NCC[C@H](O)C(=O)N[C@@H]1C[C@H](N)[C@@H](O[C@H]2O[C@H](CN)CC[C@H]2N)[C@H](O)[C@H]1O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O,1,1,0.0
NCC[C@H](O)C(=O)N[C@@H]1C[C@H](N)[C@@H](O[C@H]2O[C@H](CN)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O,1,1,0.0
NCC[S](O)(=O)=O,1,1,1.0
NCCc1ccc(O)c(O)c1,1,1,1.0
NCCc1ccc(O)cc1,1,1,1.0
NCCc1ccc(O[S](O)(=O)=O)cc1,1,1,1.0
NCCc1ccccc1,1,0,1.0
NC[C@@H]1O[C@H](O[C@H]2[C@@H](O)[C@@H](O[C@@H]2CO)O[C@@H]3[C@@H](O)[C@H](N)C[C@H](N)[C@H]3O[C@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4N)[C@H](N)[C@@H](O)[C@@H]1O,1,1,0.0
NC[C@H](O)c1ccc(O)cc1,1,1,1.0
NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O)[C@H]2O[C@@H]3O[C@H](CO)[C@@H](O[C@H]4O[C@@H](CN)[C@@H](O)[C@H](O)[C@H]4N)[C@H]3O)[C@H](N)[C@@H](O)[C@@H]1O,1,1,0.0
NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H]2O)[C@H](N)C[C@@H]1O,1,1,0.0
NCc1ccc(cc1)[S](N)(=O)=O,1,1,1.0
NCc1ccccc1CC(=O)N[C@H]2[C@H]3SCC(=C(N3C2=O)C(O)=O)CSc4nnnn4CC(O)=O,1,1,1.0
NNC(=O)c1ccncc1,1,1,1.0
N[C@@H](C(=O)N[C@H]1[C@H]2SCC(=C(N2C1=O)C(O)=O)Cl)c3ccccc3,1,1,1.0
N[C@@H](CCC(N)=O)C(O)=O,1,1,1.0
N[C@@H](CCS)C(O)=O,1,1,1.0
N[C@@H](CN(O)N=O)C(O)=O,1,1,1.0
N[C@@H](CO[P](O)(O)=O)C(O)=O,1,1,1.0
N[C@@H](CSO)C(O)=O,1,1,1.0
N[C@@H](CSSC[C@H](N)C(O)=O)C(O)=O,1,1,1.0
N[C@@H](Cc1ccc(I)cc1)C(O)=O,1,1,1.0
N[C@@H]1CN(CC12CC2)c3c(F)cc4C(=O)C(=CN(C5C[C@@H]5F)c4c3Cl)C(O)=O,1,1,1.0
N[C@H](C(O)=O)c1ccc(O)cc1,1,1,1.0
N[C@H](Cc1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1)C(O)=O,1,1,1.0
N[S](=O)(=O)Cc1noc2ccccc12,1,1,1.0
N[S](=O)(=O)c1cc(C(O)=O)c(NCc2occc2)cc1Cl,1,1,1.0
N[S](=O)(=O)c1cc(Cl)c(Cl)c(c1)[S](N)(=O)=O,1,1,1.0
N[S](=O)(=O)c1cc(c(NCc2sccc2)cc1Cl)c3n[nH]nn3,1,1,1.0
N[S](=O)(=O)c1cc(cc(N2CCCC2)c1Oc3ccccc3)C(O)=O,1,1,1.0
N[S](=O)(=O)c1cc(ccc1Cl)C2(O)NC(=O)c3ccccc23,1,1,1.0
N[S](=O)(=O)c1cc2c(CN(C3CCCCC3)C2=O)cc1Cl,1,1,1.0
N[S](=O)(=O)c1cc2c(NC(=N[S]2(=O)=O)CSCc3ccccc3)cc1Cl,0,1,1.0
N[S](=O)(=O)c1cc2c(NC(CSCC(F)(F)F)N[S]2(=O)=O)cc1Cl,1,1,1.0
N[S](=O)(=O)c1cc2c(NC(Cc3ccccc3)N[S]2(=O)=O)cc1C(F)(F)F,1,1,1.0
N[S](=O)(=O)c1cc2c(NC(N[S]2(=O)=O)C(Cl)Cl)cc1Cl,0,1,1.0
N[S](=O)(=O)c1cc2c(NC(N[S]2(=O)=O)C3CC4CC3C=C4)cc1Cl,1,1,1.0
N[S](=O)(=O)c1cc2c(NC=N[S]2(=O)=O)cc1Cl,0,1,1.0
N[S](=O)(=O)c1cc2c(NCN[S]2(=O)=O)cc1C(F)(F)F,1,1,1.0
N[S](=O)(=O)c1cc2c(NCN[S]2(=O)=O)cc1Cl,1,1,1.0
N[S](=O)(=O)c1ccc(cc1)N2CCCC[S]2(=O)=O,1,1,1.0
N[S](=O)(=O)c1ccc(cc1)[S](=O)(=O)Nc2cccc3c(Cl)c[nH]c23,1,1,1.0
Nc1c(Br)cc(Br)cc1CNC2CCC(O)CC2,1,1,1.0
Nc1c2CCCCc2nc3CCCc13,1,0,1.0
Nc1cc(Cl)c(NC2=NCCN2)c(Cl)c1,1,0,1.0
Nc1ccc(N=Nc2ccccc2)c(N)n1,1,0,1.0
Nc1ccc(O)c(c1)C(O)=O,1,1,1.0
Nc1ccc(cc1)[S](=O)(=O)NC(=O)c2ccccc2,1,1,1.0
Nc1ccc(cc1)[S](=O)(=O)Nc2ccccn2,1,1,1.0
Nc1ccc(cc1)[S](=O)(=O)Nc2ccnn2c3ccccc3,1,1,1.0
Nc1ccc(cc1)[S](=O)(=O)Nc2cnc3ccccc3n2,1,1,1.0
Nc1ccc(cc1)[S](=O)(=O)Nc2ncccn2,1,1,1.0
Nc1ccc(cc1)[S](=O)(=O)Nc2sccn2,1,1,1.0
Nc1ccc(cc1)[S](=O)(=O)c2ccc(N)cc2,1,0,1.0
Nc1ccc(cc1)[S](N)(=O)=O,1,1,1.0
Nc1ccc2cc3ccc(N)cc3nc2c1,1,0,1.0
Nc1cccc(CN2C(Cc3ccccc3)C(O)C(O)C(Cc4ccccc4)N(Cc5cccc(N)c5)C2=O)c1,1,1,1.0
Nc1cccc2C(=O)N(Cc12)C3CCC(=O)NC3=O,1,1,1.0
Nc1ccccc1C(O)=O,1,1,1.0
Nc1ccccc1O,1,1,1.0
Nc1nc(Cl)nc2n(cnc12)[C@H]3C[C@H](O)[C@@H](CO)O3,1,1,1.0
Nc1nc(F)nc2n(cnc12)[C@@H]3O[C@H](CO)[C@@H](O)[C@@H]3O,1,1,1.0
Nc1nc(N)c2nc(CC(CC#C)c3ccc(cc3)C(=O)N[C@@H](CCC(O)=O)C(O)=O)cnc2n1,1,1,0.0
Nc1nc(N)c2nc(c3ccccc3)c(N)nc2n1,1,0,1.0
Nc1nc(N)nc(Nc2ccc(cc2)[As]3SCC(CO)S3)n1,1,1,1.0
Nc1nc(NC2CC2)c3ncn([C@@H]4C[C@H](CO)C=C4)c3n1,1,1,1.0
Nc1nc(Sc2ccccc2)c3ncn(CCOC[P](=O)(OCC(F)(F)F)OCC(F)(F)F)c3n1,1,0,0.0
Nc1nccc2n(cnc12)[C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O,1,1,1.0
Nc1ncnc2n(CCOC[P](O)(O)=O)cnc12,1,1,1.0
Nc1ncnc2n(C[C@@H](O)[C@@H](O)C(O)=O)cnc12,1,1,1.0
Nc1ncnc2n(cnc12)C3OC(CO)C(O)C3O,1,1,1.0
Nc1ncnc2n(cnc12)C3OC(CO[P](O)(=O)O[P](O)(=O)O[P](O)(O)=O)C(O)C3O,1,1,0.0
Nc1ncnc2nc[nH]c12,1,0,1.0
Nc1nnc(c(N)n1)c2cccc(Cl)c2Cl,1,0,1.0
Nc1nnnn1c2ccccc2,1,0,1.0
O.CC(N=C(NC#N)Nc1ccncc1)C(C)(C)C,1,0,1.0
O.CCOC(=O)[C@H](CCc1ccccc1)N[C@H]2CCCN3CCC[C@H](N3C2=O)C(O)=O,1,1,1.0
O.O.C[C@H]1CN(CC[C@@]1(C)c2cccc(O)c2)C[C@H](Cc3ccccc3)C(=O)NCC(O)=O,1,1,1.0
O.O.NCCCC[C@H](N[C@@H](CCc1ccccc1)C(O)=O)C(=O)N2CCC[C@H]2C(O)=O,1,1,1.0
O.O.O.CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccc(O)cc3)C(=O)N2[C@H]1C(O)=O,1,1,1.0
O=C(NC1CCN(CC1)CCc2c[nH]c3ccccc23)c4ccccc4,1,1,1.0
O=C(OC1C(OC(=O)c2cccnc2)C(OC(=O)c3cccnc3)C(OC(=O)c4cccnc4)C(OC(=O)c5cccnc5)C1OC(=O)c6cccnc6)c7cccnc7,1,0,0.0
O=C(OCCN1CCCCC1)C2(CCCCC2)C3CCCCC3,1,0,1.0
O=C(OCc1ccccc1)c2ccccc2,0,0,1.0
O=C(OOC(=O)c1ccccc1)c2ccccc2,0,0,1.0
O=C(c1ccccc1)c2ccccc2,0,0,1.0
